FID,Plot,Row,Column,Date,Species,Seedlot,TreeID,Height,Diameter,Condition ,Dmg.Agent,Dmg.Severity,Comment
Fake_15,4,1,1,2019-10-22,Pli,A,1,15.27058525,15.75488721,Good,NA,NA,NA
Fake_15,4,1,2,2019-10-22,Pli,A,2,19.62238202,9.592840862,Good,NA,NA,NA
Fake_15,4,1,3,2019-10-22,Pli,A,3,26.63996741,10.99915965,Good,NA,NA,NA
Fake_15,4,1,4,2019-10-22,Pli,A,4,22.41380234,5.657427565,Good,NA,NA,NA
Fake_15,4,1,5,2019-10-22,Pli,A,5,28.20940322,7.292537832,Good,NA,NA,NA
Fake_15,4,1,6,2019-10-22,Pli,A,6,10.15984699,7.257709512,Good,NA,NA,NA
Fake_15,4,2,6,2019-10-22,Pli,A,7,25.64287706,16.84719195,Good,NA,NA,NA
Fake_15,4,2,5,2019-10-22,Pli,A,8,14.05067426,13.52805631,Good,NA,NA,NA
Fake_15,4,2,4,2019-10-22,Pli,A,9,13.55260266,16.00757184,Good,NA,NA,NA
Fake_15,4,2,3,2019-10-22,Pli,A,10,11.21900977,14.55612757,Good,NA,NA,NA
Fake_15,4,2,2,2019-10-22,Pli,A,11,17.58884989,13.20163779,Good,NA,NA,NA
Fake_15,4,2,1,2019-10-22,Pli,A,12,16.83162325,7.100263486,Poor,NA,NA,NA
Fake_15,4,3,1,2019-10-22,Pli,A,13,NA,NA,Missing,NA,NA,NA
Fake_15,4,3,2,2019-10-22,Pli,A,14,16.10245363,11.36824799,Good,NA,NA,NA
Fake_15,4,3,3,2019-10-22,Pli,A,15,15.78315859,12.69465921,Good,NA,NA,NA
Fake_15,4,3,4,2019-10-22,Pli,A,16,20.15274823,14.36471674,Good,NA,NA,NA
Fake_15,4,3,5,2019-10-22,Pli,A,17,10.01925903,8.349867651,Good,NA,NA,NA
Fake_15,4,3,6,2019-10-22,Pli,A,18,12.49071167,13.51808437,Good,NA,NA,NA
Fake_15,4,4,6,2019-10-22,Pli,A,19,26.45676385,9.392873617,Good,NA,NA,NA
Fake_15,4,4,5,2019-10-22,Pli,A,20,29.94473397,16.70629858,Poor,NA,NA,NA
Fake_15,4,4,4,2019-10-22,Pli,A,21,22.85132824,6.572838951,Good,NA,NA,NA
Fake_15,4,4,3,2019-10-22,Pli,A,22,13.621532,10.40680388,Good,NA,NA,NA
Fake_15,4,4,2,2019-10-22,Pli,A,23,12.66720585,14.94605928,Good,NA,NA,NA
Fake_15,4,4,1,2019-10-22,Pli,A,24,20.99189216,15.11631971,Fair,NA,NA,NA
Fake_15,4,5,1,2019-10-22,Pli,A,25,29.64585135,15.26472395,Good,NA,NA,NA
Fake_15,4,5,2,2019-10-22,Pli,A,26,25.44820085,7.810349399,Good,NA,NA,NA
Fake_15,4,5,3,2019-10-22,Pli,A,27,13.47028806,16.88447805,Good,NA,NA,NA
Fake_15,4,5,4,2019-10-22,Pli,A,28,13.90023998,11.25680895,Good,NA,NA,NA
Fake_15,4,5,5,2019-10-22,Pli,A,29,12.52812492,7.266382804,Good,NA,NA,NA
Fake_15,4,5,6,2019-10-22,Pli,A,30,13.05105764,8.095566467,Good,NA,NA,NA
Fake_15,4,6,6,2019-10-22,Pli,A,31,24.3509374,7.963131341,Good,NA,NA,NA
Fake_15,4,6,5,2019-10-22,Pli,A,32,10.10852625,12.24480276,Good,NA,NA,NA
Fake_15,4,6,4,2019-10-22,Pli,A,33,26.75059146,6.075854351,Good,NA,NA,NA
Fake_15,4,6,3,2019-10-22,Pli,A,34,19.19968764,11.181419,Good,NA,NA,NA
Fake_15,4,6,2,2019-10-22,Pli,A,35,27.41252721,14.05988038,Good,NA,NA,NA
Fake_15,4,6,1,2019-10-22,Pli,A,36,14.74426096,6.132461064,Fair,NA,NA,NA
Fake_15,5,1,1,2019-10-22,Pli,B,1,25.64229001,11.69183966,Good,NA,NA,NA
Fake_15,5,1,2,2019-10-22,Pli,B,2,15.93127647,11.96299859,Good,NA,NA,NA
Fake_15,5,1,3,2019-10-22,Pli,B,3,21.82459379,12.52616602,Good,NA,NA,NA
Fake_15,5,1,4,2019-10-22,Pli,B,4,27.08824634,7.778750814,Good,NA,NA,NA
Fake_15,5,1,5,2019-10-22,Pli,B,5,10.11313021,8.083199612,Good,NA,NA,NA
Fake_15,5,1,6,2019-10-22,Pli,B,6,24.01388529,5.882552856,Good,NA,NA,NA
Fake_15,5,2,6,2019-10-22,Pli,B,7,27.5206093,12.92669422,Good,NA,NA,NA
Fake_15,5,2,5,2019-10-22,Pli,B,8,25.2049704,5.486737494,Fair,NA,NA,NA
Fake_15,5,2,4,2019-10-22,Pli,B,9,10.78734594,16.23756604,Good,NA,NA,NA
Fake_15,5,2,3,2019-10-22,Pli,B,10,NA,NA,Missing,NA,NA,NA
Fake_15,5,2,2,2019-10-22,Pli,B,11,27.02047102,9.609889327,Good,NA,NA,NA
Fake_15,5,2,1,2019-10-22,Pli,B,12,24.11472643,14.5255977,Good,NA,NA,NA
Fake_15,5,3,1,2019-10-22,Pli,B,13,19.51140787,15.5691892,Moribund,NA,NA,NA
Fake_15,5,3,2,2019-10-22,Pli,B,14,15.78692844,11.80714701,Good,NA,NA,NA
Fake_15,5,3,3,2019-10-22,Pli,B,15,22.00082865,5.403400732,Good,NA,NA,NA
Fake_15,5,3,4,2019-10-22,Pli,B,16,21.46944371,7.767579336,Good,NA,NA,NA
Fake_15,5,3,5,2019-10-22,Pli,B,17,17.71217443,8.895396943,Good,NA,NA,NA
Fake_15,5,3,6,2019-10-22,Pli,B,18,28.32236608,9.806228826,Fair,NA,NA,NA
Fake_15,5,4,6,2019-10-22,Pli,B,19,17.9825599,14.3843373,Fair,NA,NA,NA
Fake_15,5,4,5,2019-10-22,Pli,B,20,26.42459515,8.544754094,Good,NA,NA,NA
Fake_15,5,4,4,2019-10-22,Pli,B,21,NA,NA,Missing,NA,NA,NA
Fake_15,5,4,3,2019-10-22,Pli,B,22,28.67094739,6.928401317,Fair,NA,NA,NA
Fake_15,5,4,2,2019-10-22,Pli,B,23,16.76689791,12.24190587,Good,NA,NA,NA
Fake_15,5,4,1,2019-10-22,Pli,B,24,29.6629723,12.05049909,Fair,NA,NA,NA
Fake_15,5,5,1,2019-10-22,Pli,B,25,22.72679241,10.09679081,Good,NA,NA,NA
Fake_15,5,5,2,2019-10-22,Pli,B,26,28.82250154,13.37258969,Good,NA,NA,NA
Fake_15,5,5,3,2019-10-22,Pli,B,27,26.34347823,9.575216782,Good,NA,NA,NA
Fake_15,5,5,4,2019-10-22,Pli,B,28,15.23936808,15.85698225,Good,NA,NA,NA
Fake_15,5,5,5,2019-10-22,Pli,B,29,13.5913786,15.36620131,Good,NA,NA,NA
Fake_15,5,5,6,2019-10-22,Pli,B,30,28.31297254,10.66460385,Good,NA,NA,NA
Fake_15,5,6,6,2019-10-22,Pli,B,31,12.45651069,5.970601398,Good,NA,NA,NA
Fake_15,5,6,5,2019-10-22,Pli,B,32,14.74730107,14.89698589,Good,NA,NA,NA
Fake_15,5,6,4,2019-10-22,Pli,B,33,27.13266132,13.24467272,Good,NA,NA,NA
Fake_15,5,6,3,2019-10-22,Pli,B,34,12.96562595,8.73051747,Good,NA,NA,NA
Fake_15,5,6,2,2019-10-22,Pli,B,35,23.1161674,9.512131332,Good,NA,NA,NA
Fake_15,5,6,1,2019-10-22,Pli,B,36,29.77003866,9.752228607,Good,NA,NA,NA
Fake_15,6,1,1,2019-10-22,Pli,C,1,20.68283441,13.96943721,Good,NA,NA,NA
Fake_15,6,1,2,2019-10-22,Pli,C,2,14.47742427,11.99515049,Good,NA,NA,NA
Fake_15,6,1,3,2019-10-22,Pli,C,3,12.87026173,5.070760557,Good,NA,NA,NA
Fake_15,6,1,4,2019-10-22,Pli,C,4,13.39356838,15.38353015,Good,NA,NA,NA
Fake_15,6,1,5,2019-10-22,Pli,C,5,24.96567848,11.91251854,Good,NA,NA,NA
Fake_15,6,1,6,2019-10-22,Pli,C,6,20.99409271,5.483116733,Good,NA,NA,NA
Fake_15,6,2,6,2019-10-22,Pli,C,7,24.84545428,6.988284917,Fair,NA,NA,NA
Fake_15,6,2,5,2019-10-22,Pli,C,8,18.89744177,9.517754128,Good,NA,NA,NA
Fake_15,6,2,4,2019-10-22,Pli,C,9,18.3293486,12.60263893,Good,NA,NA,NA
Fake_15,6,2,3,2019-10-22,Pli,C,10,22.05977221,7.797410529,Good,NA,NA,NA
Fake_15,6,2,2,2019-10-22,Pli,C,11,12.54022955,11.61127536,Good,NA,NA,NA
Fake_15,6,2,1,2019-10-22,Pli,C,12,29.50579343,15.14411255,Good,NA,NA,NA
Fake_15,6,3,1,2019-10-22,Pli,C,13,14.87703937,8.254954587,Fair,NA,NA,NA
Fake_15,6,3,2,2019-10-22,Pli,C,14,23.58269158,6.645786704,Good,NA,NA,NA
Fake_15,6,3,3,2019-10-22,Pli,C,15,10.01625457,10.04583694,Good,NA,NA,NA
Fake_15,6,3,4,2019-10-22,Pli,C,16,21.4668399,8.642371097,Good,NA,NA,NA
Fake_15,6,3,5,2019-10-22,Pli,C,17,26.96666264,6.134216844,Good,NA,NA,NA
Fake_15,6,3,6,2019-10-22,Pli,C,18,12.38207759,8.910876022,Good,NA,NA,NA
Fake_15,6,4,6,2019-10-22,Pli,C,19,19.95015854,5.009032937,Good,NA,NA,NA
Fake_15,6,4,5,2019-10-22,Pli,C,20,14.27017543,13.71313654,Fair,NA,NA,NA
Fake_15,6,4,4,2019-10-22,Pli,C,21,24.34312884,8.294073982,Good,NA,NA,NA
Fake_15,6,4,3,2019-10-22,Pli,C,22,21.19965559,10.29924273,Good,NA,NA,NA
Fake_15,6,4,2,2019-10-22,Pli,C,23,24.02138963,16.08084123,Good,NA,NA,NA
Fake_15,6,4,1,2019-10-22,Pli,C,24,28.09161025,14.05733608,Good,NA,NA,NA
Fake_15,6,5,1,2019-10-22,Pli,C,25,13.82412135,9.916839086,Fair,NA,NA,NA
Fake_15,6,5,2,2019-10-22,Pli,C,26,29.3573319,10.8727527,Good,NA,NA,NA
Fake_15,6,5,3,2019-10-22,Pli,C,27,12.83149373,14.67840947,Good,NA,NA,NA
Fake_15,6,5,4,2019-10-22,Pli,C,28,20.53075897,12.48262688,Fair,NA,NA,NA
Fake_15,6,5,5,2019-10-22,Pli,C,29,21.61166415,7.848658561,Good,NA,NA,NA
Fake_15,6,5,6,2019-10-22,Pli,C,30,13.67144597,13.57438171,Good,NA,NA,NA
Fake_15,6,6,6,2019-10-22,Pli,C,31,12.45278603,15.34929488,Good,NA,NA,NA
Fake_15,6,6,5,2019-10-22,Pli,C,32,13.68092206,11.07864734,Good,NA,NA,NA
Fake_15,6,6,4,2019-10-22,Pli,C,33,23.0805093,7.369093291,Dead,NA,NA,NA
Fake_15,6,6,3,2019-10-22,Pli,C,34,22.61941057,9.884351307,Good,NA,NA,NA
Fake_15,6,6,2,2019-10-22,Pli,C,35,29.1346,14.89258825,Good,NA,NA,NA
Fake_15,6,6,1,2019-10-22,Pli,C,36,24.23692971,15.78286965,Dead,NA,NA,NA
Fake_15,7,1,1,2019-10-22,Fdi,A,1,NA,NA,Missing,NA,NA,NA
Fake_15,7,1,2,2019-10-22,Fdi,A,2,11.50176773,5.620508173,Moribund,NA,NA,NA
Fake_15,7,1,3,2019-10-22,Fdi,A,3,23.09328444,9.0469614,Good,NA,NA,NA
Fake_15,7,1,4,2019-10-22,Fdi,A,4,16.56248659,12.28598558,Dead,NA,NA,NA
Fake_15,7,1,5,2019-10-22,Fdi,A,5,23.51504151,9.548537377,Fair,NA,NA,NA
Fake_15,7,1,6,2019-10-22,Fdi,A,6,13.07180676,14.24831139,Good,NA,NA,NA
Fake_15,7,2,6,2019-10-22,Fdi,A,7,25.46386066,10.17245086,Fair,NA,NA,NA
Fake_15,7,2,5,2019-10-22,Fdi,A,8,22.57503712,16.37842153,Good,NA,NA,NA
Fake_15,7,2,4,2019-10-22,Fdi,A,9,NA,NA,Missing,NA,NA,NA
Fake_15,7,2,3,2019-10-22,Fdi,A,10,14.20712247,5.001996351,Good,NA,NA,NA
Fake_15,7,2,2,2019-10-22,Fdi,A,11,29.06207924,9.406691687,Good,NA,NA,NA
Fake_15,7,2,1,2019-10-22,Fdi,A,12,29.75547924,10.67218181,Good,NA,NA,NA
Fake_15,7,3,1,2019-10-22,Fdi,A,13,14.38883075,7.309587774,Fair,NA,NA,NA
Fake_15,7,3,2,2019-10-22,Fdi,A,14,12.72726719,16.28269185,Good,NA,NA,NA
Fake_15,7,3,3,2019-10-22,Fdi,A,15,19.68160425,8.335585034,Good,NA,NA,NA
Fake_15,7,3,4,2019-10-22,Fdi,A,16,19.73579566,5.971651657,Good,NA,NA,NA
Fake_15,7,3,5,2019-10-22,Fdi,A,17,14.23661348,7.829221978,Poor,NA,NA,NA
Fake_15,7,3,6,2019-10-22,Fdi,A,18,15.34204451,7.276986392,Dead,NA,NA,NA
Fake_15,7,4,6,2019-10-22,Fdi,A,19,22.94633243,12.37385155,Good,NA,NA,NA
Fake_15,7,4,5,2019-10-22,Fdi,A,20,27.14894467,11.53734566,Good,NA,NA,NA
Fake_15,7,4,4,2019-10-22,Fdi,A,21,20.58784419,9.574890126,Good,NA,NA,NA
Fake_15,7,4,3,2019-10-22,Fdi,A,22,28.56743194,10.93699739,Good,NA,NA,NA
Fake_15,7,4,2,2019-10-22,Fdi,A,23,28.91947447,11.22556191,Good,NA,NA,NA
Fake_15,7,4,1,2019-10-22,Fdi,A,24,11.2554738,16.61605018,Good,NA,NA,NA
Fake_15,7,5,1,2019-10-22,Fdi,A,25,27.47281454,9.387964775,Good,NA,NA,NA
Fake_15,7,5,2,2019-10-22,Fdi,A,26,19.08757628,6.050441256,Good,NA,NA,NA
Fake_15,7,5,3,2019-10-22,Fdi,A,27,20.00126475,15.74528711,Good,NA,NA,NA
Fake_15,7,5,4,2019-10-22,Fdi,A,28,22.87392512,15.16989789,Good,NA,NA,NA
Fake_15,7,5,5,2019-10-22,Fdi,A,29,19.79988609,9.170027162,Good,NA,NA,NA
Fake_15,7,5,6,2019-10-22,Fdi,A,30,16.33352317,5.604116837,Good,NA,NA,NA
Fake_15,7,6,6,2019-10-22,Fdi,A,31,25.37929148,5.434582876,Good,NA,NA,NA
Fake_15,7,6,5,2019-10-22,Fdi,A,32,12.43840012,11.65653881,Good,NA,NA,NA
Fake_15,7,6,4,2019-10-22,Fdi,A,33,23.9496655,8.742473163,Good,NA,NA,NA
Fake_15,7,6,3,2019-10-22,Fdi,A,34,12.49543685,11.86376,Good,NA,NA,NA
Fake_15,7,6,2,2019-10-22,Fdi,A,35,15.98222764,7.667522702,Good,NA,NA,NA
Fake_15,7,6,1,2019-10-22,Fdi,A,36,NA,NA,Missing,NA,NA,NA
Fake_15,8,1,1,2019-10-22,Fdi,B,1,15.82727238,8.929233859,Good,NA,NA,NA
Fake_15,8,1,2,2019-10-22,Fdi,B,2,28.72407556,9.293253516,Good,NA,NA,NA
Fake_15,8,1,3,2019-10-22,Fdi,B,3,19.71727339,8.373551392,Good,NA,NA,NA
Fake_15,8,1,4,2019-10-22,Fdi,B,4,24.09765261,5.812846772,Fair,NA,NA,NA
Fake_15,8,1,5,2019-10-22,Fdi,B,5,27.6373661,13.98403716,Good,NA,NA,NA
Fake_15,8,1,6,2019-10-22,Fdi,B,6,19.96043948,6.790581235,Good,NA,NA,NA
Fake_15,8,2,6,2019-10-22,Fdi,B,7,27.50610436,6.907799826,Good,NA,NA,NA
Fake_15,8,2,5,2019-10-22,Fdi,B,8,10.62790187,5.329462565,Good,NA,NA,NA
Fake_15,8,2,4,2019-10-22,Fdi,B,9,22.98118846,9.071976435,Fair,NA,NA,NA
Fake_15,8,2,3,2019-10-22,Fdi,B,10,24.43751012,6.992521239,Good,NA,NA,NA
Fake_15,8,2,2,2019-10-22,Fdi,B,11,NA,NA,Missing,NA,NA,NA
Fake_15,8,2,1,2019-10-22,Fdi,B,12,28.62180853,11.07129056,Good,NA,NA,NA
Fake_15,8,3,1,2019-10-22,Fdi,B,13,28.32192588,10.41604546,Good,NA,NA,NA
Fake_15,8,3,2,2019-10-22,Fdi,B,14,28.31197724,8.551506042,Good,NA,NA,NA
Fake_15,8,3,3,2019-10-22,Fdi,B,15,11.22443058,10.21166062,Good,NA,NA,NA
Fake_15,8,3,4,2019-10-22,Fdi,B,16,28.10241986,13.43531818,Good,NA,NA,NA
Fake_15,8,3,5,2019-10-22,Fdi,B,17,22.31627479,16.70000343,Good,NA,NA,NA
Fake_15,8,3,6,2019-10-22,Fdi,B,18,21.8546609,6.60620272,Poor,NA,NA,NA
